Image ID,Label,Defect Type
unaffected_plum_623,good,unaffected
unaffected_plum_624,good,unaffected
unaffected_plum_625,good,unaffected
unaffected_plum_626,good,unaffected
unaffected_plum_627,good,unaffected
unaffected_plum_628,good,unaffected
unaffected_plum_629,good,unaffected
unaffected_plum_630,good,unaffected
unaffected_plum_631,good,unaffected
unaffected_plum_632,good,unaffected
unaffected_plum_633,good,unaffected
unaffected_plum_634,good,unaffected
unaffected_plum_635,good,unaffected
unaffected_plum_636,good,unaffected
unaffected_plum_637,good,unaffected
unaffected_plum_638,good,unaffected
unaffected_plum_639,good,unaffected
unaffected_plum_640,good,unaffected
unaffected_plum_641,good,unaffected
unaffected_plum_642,good,unaffected
unaffected_plum_643,good,unaffected
unaffected_plum_644,good,unaffected
unaffected_plum_645,good,unaffected
unaffected_plum_646,good,unaffected
unaffected_plum_647,good,unaffected
unaffected_plum_648,good,unaffected
unaffected_plum_649,good,unaffected
unaffected_plum_650,good,unaffected
unaffected_plum_651,good,unaffected
unaffected_plum_652,good,unaffected
unaffected_plum_653,good,unaffected
unaffected_plum_654,good,unaffected
unaffected_plum_655,good,unaffected
unaffected_plum_656,good,unaffected
unaffected_plum_657,good,unaffected
unaffected_plum_658,good,unaffected
unaffected_plum_659,good,unaffected
unaffected_plum_660,good,unaffected
unaffected_plum_661,good,unaffected
unaffected_plum_662,good,unaffected
unaffected_plum_663,good,unaffected
unaffected_plum_664,good,unaffected
unaffected_plum_665,good,unaffected
unaffected_plum_666,good,unaffected
unaffected_plum_667,good,unaffected
unaffected_plum_668,good,unaffected
unaffected_plum_669,good,unaffected
unaffected_plum_670,good,unaffected
unaffected_plum_671,good,unaffected
unaffected_plum_672,good,unaffected
unaffected_plum_673,good,unaffected
unaffected_plum_674,good,unaffected
unaffected_plum_675,good,unaffected
unaffected_plum_676,good,unaffected
unaffected_plum_677,good,unaffected
unaffected_plum_678,good,unaffected
unaffected_plum_679,good,unaffected
unaffected_plum_680,good,unaffected
unaffected_plum_681,good,unaffected
unaffected_plum_682,good,unaffected
unaffected_plum_683,good,unaffected
unaffected_plum_684,good,unaffected
unaffected_plum_685,good,unaffected
unaffected_plum_686,good,unaffected
unaffected_plum_687,good,unaffected
unaffected_plum_688,good,unaffected
unaffected_plum_689,good,unaffected
unaffected_plum_690,good,unaffected
unaffected_plum_691,good,unaffected
unaffected_plum_692,good,unaffected
unaffected_plum_693,good,unaffected
unaffected_plum_694,good,unaffected
unaffected_plum_695,good,unaffected
unaffected_plum_696,good,unaffected
unaffected_plum_697,good,unaffected
unaffected_plum_698,good,unaffected
unaffected_plum_699,good,unaffected
unaffected_plum_700,good,unaffected
unaffected_plum_701,good,unaffected
unaffected_plum_702,good,unaffected
unaffected_plum_703,good,unaffected
unaffected_plum_704,good,unaffected
unaffected_plum_705,good,unaffected
unaffected_plum_706,good,unaffected
unaffected_plum_707,good,unaffected
unaffected_plum_708,good,unaffected
unaffected_plum_709,good,unaffected
unaffected_plum_710,good,unaffected
unaffected_plum_711,good,unaffected
unaffected_plum_712,good,unaffected
unaffected_plum_713,good,unaffected
unaffected_plum_714,good,unaffected
unaffected_plum_715,good,unaffected
unaffected_plum_716,good,unaffected
unaffected_plum_717,good,unaffected
unaffected_plum_718,good,unaffected
unaffected_plum_719,good,unaffected
unaffected_plum_720,good,unaffected
unaffected_plum_721,good,unaffected
unaffected_plum_722,good,unaffected
unaffected_plum_723,good,unaffected
unaffected_plum_724,good,unaffected
unaffected_plum_725,good,unaffected
unaffected_plum_726,good,unaffected
unaffected_plum_727,good,unaffected
unaffected_plum_728,good,unaffected
unaffected_plum_729,good,unaffected
unaffected_plum_730,good,unaffected
unaffected_plum_731,good,unaffected
unaffected_plum_732,good,unaffected
unaffected_plum_733,good,unaffected
unaffected_plum_734,good,unaffected
unaffected_plum_735,good,unaffected
unaffected_plum_736,good,unaffected
unaffected_plum_737,good,unaffected
unaffected_plum_738,good,unaffected
unaffected_plum_739,good,unaffected
unaffected_plum_740,good,unaffected
unaffected_plum_741,good,unaffected
unaffected_plum_742,good,unaffected
unaffected_plum_743,good,unaffected
unaffected_plum_744,good,unaffected
unaffected_plum_745,good,unaffected
unaffected_plum_746,good,unaffected
unaffected_plum_747,good,unaffected
unaffected_plum_748,good,unaffected
unaffected_plum_749,good,unaffected
unaffected_plum_750,good,unaffected
unaffected_plum_751,good,unaffected
unaffected_plum_752,good,unaffected
unaffected_plum_753,good,unaffected
unaffected_plum_754,good,unaffected
unaffected_plum_755,good,unaffected
unaffected_plum_756,good,unaffected
unaffected_plum_757,good,unaffected
unaffected_plum_758,good,unaffected
unaffected_plum_759,good,unaffected
unaffected_plum_760,good,unaffected
unaffected_plum_761,good,unaffected
unaffected_plum_762,good,unaffected
unaffected_plum_763,good,unaffected
unaffected_plum_764,good,unaffected
unaffected_plum_765,good,unaffected
unaffected_plum_766,good,unaffected
unaffected_plum_767,good,unaffected
unaffected_plum_768,good,unaffected
unaffected_plum_769,good,unaffected
unaffected_plum_770,good,unaffected
unaffected_plum_771,good,unaffected
unaffected_plum_772,good,unaffected
unaffected_plum_773,good,unaffected
unaffected_plum_774,good,unaffected
unaffected_plum_775,good,unaffected
unaffected_plum_776,good,unaffected
unaffected_plum_777,good,unaffected
unaffected_plum_778,good,unaffected
unaffected_plum_779,good,unaffected
unaffected_plum_780,good,unaffected
unaffected_plum_781,good,unaffected
unaffected_plum_782,good,unaffected
unaffected_plum_783,good,unaffected
unaffected_plum_784,good,unaffected
unaffected_plum_785,good,unaffected
unaffected_plum_786,good,unaffected
unaffected_plum_787,good,unaffected
unaffected_plum_788,good,unaffected
unaffected_plum_789,good,unaffected
unaffected_plum_790,good,unaffected
unaffected_plum_791,good,unaffected
unaffected_plum_792,good,unaffected
unaffected_plum_793,good,unaffected
unaffected_plum_794,good,unaffected
unaffected_plum_795,good,unaffected
unaffected_plum_796,good,unaffected
unaffected_plum_797,good,unaffected
unaffected_plum_798,good,unaffected
unaffected_plum_799,good,unaffected
unaffected_plum_800,good,unaffected
unaffected_plum_801,good,unaffected
unaffected_plum_802,good,unaffected
unaffected_plum_803,good,unaffected
unaffected_plum_804,good,unaffected
unaffected_plum_805,good,unaffected
unaffected_plum_806,good,unaffected
unaffected_plum_807,good,unaffected
unaffected_plum_808,good,unaffected
unaffected_plum_809,good,unaffected
unaffected_plum_810,good,unaffected
unaffected_plum_811,good,unaffected
unaffected_plum_812,good,unaffected
unaffected_plum_813,good,unaffected
unaffected_plum_814,good,unaffected
unaffected_plum_815,good,unaffected
unaffected_plum_816,good,unaffected
unaffected_plum_817,good,unaffected
unaffected_plum_818,good,unaffected
unaffected_plum_819,good,unaffected
unaffected_plum_820,good,unaffected
unaffected_plum_821,good,unaffected
unaffected_plum_822,good,unaffected
unaffected_plum_823,good,unaffected
unaffected_plum_824,good,unaffected
unaffected_plum_825,good,unaffected
unaffected_plum_826,good,unaffected
unaffected_plum_827,good,unaffected
unaffected_plum_828,good,unaffected
unaffected_plum_829,good,unaffected
unaffected_plum_830,good,unaffected
unaffected_plum_831,good,unaffected
unaffected_plum_832,good,unaffected
unaffected_plum_833,good,unaffected
unaffected_plum_834,good,unaffected
unaffected_plum_835,good,unaffected
unaffected_plum_836,good,unaffected
unaffected_plum_837,good,unaffected
unaffected_plum_838,good,unaffected
unaffected_plum_839,good,unaffected
unaffected_plum_840,good,unaffected
unaffected_plum_841,good,unaffected
unaffected_plum_842,good,unaffected
unaffected_plum_843,good,unaffected
unaffected_plum_844,good,unaffected
unaffected_plum_845,good,unaffected
unaffected_plum_846,good,unaffected
unaffected_plum_847,good,unaffected
unaffected_plum_848,good,unaffected
unaffected_plum_849,good,unaffected
unaffected_plum_850,good,unaffected
unaffected_plum_851,good,unaffected
unaffected_plum_852,good,unaffected
unaffected_plum_853,good,unaffected
unaffected_plum_854,good,unaffected
unaffected_plum_855,good,unaffected
unaffected_plum_856,good,unaffected
unaffected_plum_857,good,unaffected
unaffected_plum_858,good,unaffected
unaffected_plum_859,good,unaffected
unaffected_plum_860,good,unaffected
unaffected_plum_861,good,unaffected
unaffected_plum_862,good,unaffected
unaffected_plum_863,good,unaffected
unaffected_plum_864,good,unaffected
unaffected_plum_865,good,unaffected
unaffected_plum_866,good,unaffected
unaffected_plum_867,good,unaffected
unaffected_plum_868,good,unaffected
unaffected_plum_869,good,unaffected
unaffected_plum_870,good,unaffected
unaffected_plum_871,good,unaffected
unaffected_plum_872,good,unaffected
unaffected_plum_873,good,unaffected
unaffected_plum_874,good,unaffected
unaffected_plum_875,good,unaffected
unaffected_plum_876,good,unaffected
unaffected_plum_877,good,unaffected
unaffected_plum_878,good,unaffected
unaffected_plum_879,good,unaffected
unaffected_plum_880,good,unaffected
unaffected_plum_881,good,unaffected
unaffected_plum_882,good,unaffected
unaffected_plum_883,good,unaffected
unaffected_plum_884,good,unaffected
unaffected_plum_885,good,unaffected
unaffected_plum_886,good,unaffected
unaffected_plum_887,good,unaffected
unaffected_plum_888,good,unaffected
unaffected_plum_889,good,unaffected
unaffected_plum_890,good,unaffected
unaffected_plum_891,good,unaffected
unaffected_plum_892,good,unaffected
unaffected_plum_893,good,unaffected
unaffected_plum_894,good,unaffected
unaffected_plum_895,good,unaffected
unaffected_plum_896,good,unaffected
unaffected_plum_897,good,unaffected
unaffected_plum_898,good,unaffected
unaffected_plum_899,good,unaffected
unaffected_plum_900,good,unaffected
unaffected_plum_901,good,unaffected
unaffected_plum_902,good,unaffected
unaffected_plum_903,good,unaffected
unaffected_plum_904,good,unaffected
unaffected_plum_905,good,unaffected
unaffected_plum_906,good,unaffected
unaffected_plum_907,good,unaffected
unaffected_plum_908,good,unaffected
unaffected_plum_909,good,unaffected
unaffected_plum_910,good,unaffected
unaffected_plum_911,good,unaffected
unaffected_plum_912,good,unaffected
unaffected_plum_913,good,unaffected
unaffected_plum_914,good,unaffected
unaffected_plum_915,good,unaffected
unaffected_plum_916,good,unaffected
unaffected_plum_917,good,unaffected
unaffected_plum_918,good,unaffected
unaffected_plum_919,good,unaffected
unaffected_plum_920,good,unaffected
unaffected_plum_921,good,unaffected
unaffected_plum_922,good,unaffected
unaffected_plum_923,good,unaffected
unaffected_plum_924,good,unaffected
unaffected_plum_925,good,unaffected
unaffected_plum_926,good,unaffected
unaffected_plum_927,good,unaffected
unaffected_plum_928,good,unaffected
unaffected_plum_929,good,unaffected
unaffected_plum_930,good,unaffected
unaffected_plum_931,good,unaffected
unaffected_plum_932,good,unaffected
unaffected_plum_933,good,unaffected
unaffected_plum_934,good,unaffected
unaffected_plum_935,good,unaffected
unaffected_plum_936,good,unaffected
unaffected_plum_937,good,unaffected
unaffected_plum_938,good,unaffected
unaffected_plum_939,good,unaffected
unaffected_plum_940,good,unaffected
unaffected_plum_941,good,unaffected
unaffected_plum_942,good,unaffected
unaffected_plum_943,good,unaffected
unaffected_plum_944,good,unaffected
unaffected_plum_945,good,unaffected
unaffected_plum_946,good,unaffected
unaffected_plum_947,good,unaffected
unaffected_plum_948,good,unaffected
unaffected_plum_949,good,unaffected
unaffected_plum_950,good,unaffected
unaffected_plum_951,good,unaffected
unaffected_plum_952,good,unaffected
unaffected_plum_953,good,unaffected
unaffected_plum_954,good,unaffected
unaffected_plum_955,good,unaffected
unaffected_plum_956,good,unaffected
unaffected_plum_957,good,unaffected
unaffected_plum_958,good,unaffected
unaffected_plum_959,good,unaffected
unaffected_plum_960,good,unaffected
unaffected_plum_961,good,unaffected
unaffected_plum_962,good,unaffected
unaffected_plum_963,good,unaffected
unaffected_plum_964,good,unaffected
unaffected_plum_965,good,unaffected
unaffected_plum_966,good,unaffected
unaffected_plum_967,good,unaffected
unaffected_plum_968,good,unaffected
unaffected_plum_969,good,unaffected
unaffected_plum_970,good,unaffected
unaffected_plum_971,good,unaffected
unaffected_plum_972,good,unaffected
unaffected_plum_973,good,unaffected
unaffected_plum_974,good,unaffected
unaffected_plum_975,good,unaffected
unaffected_plum_976,good,unaffected
unaffected_plum_977,good,unaffected
unaffected_plum_978,good,unaffected
unaffected_plum_979,good,unaffected
unaffected_plum_980,good,unaffected
unaffected_plum_981,good,unaffected
unaffected_plum_982,good,unaffected
unaffected_plum_983,good,unaffected
unaffected_plum_984,good,unaffected
unaffected_plum_985,good,unaffected
unaffected_plum_986,good,unaffected
unaffected_plum_987,good,unaffected
unaffected_plum_988,good,unaffected
unaffected_plum_989,good,unaffected
unaffected_plum_990,good,unaffected
unaffected_plum_991,good,unaffected
unaffected_plum_992,good,unaffected
unaffected_plum_993,good,unaffected
unaffected_plum_994,good,unaffected
unaffected_plum_995,good,unaffected
unaffected_plum_996,good,unaffected
unaffected_plum_997,good,unaffected
unaffected_plum_998,good,unaffected
unaffected_plum_999,good,unaffected
unaffected_plum_1000,good,unaffected
unaffected_plum_1001,good,unaffected
unaffected_plum_1002,good,unaffected
unaffected_plum_1003,good,unaffected
unaffected_plum_1004,good,unaffected
unaffected_plum_1005,good,unaffected
unaffected_plum_1006,good,unaffected
unaffected_plum_1007,good,unaffected
unaffected_plum_1008,good,unaffected
unaffected_plum_1009,good,unaffected
unaffected_plum_1010,good,unaffected
unaffected_plum_1011,good,unaffected
unaffected_plum_1012,good,unaffected
unaffected_plum_1013,good,unaffected
unaffected_plum_1014,good,unaffected
unaffected_plum_1015,good,unaffected
unaffected_plum_1016,good,unaffected
unaffected_plum_1017,good,unaffected
unaffected_plum_1018,good,unaffected
unaffected_plum_1019,good,unaffected
unaffected_plum_1020,good,unaffected
unaffected_plum_1021,good,unaffected
unaffected_plum_1022,good,unaffected
unaffected_plum_1023,good,unaffected
unaffected_plum_1024,good,unaffected
unaffected_plum_1025,good,unaffected
unaffected_plum_1026,good,unaffected
unaffected_plum_1027,good,unaffected
unaffected_plum_1028,good,unaffected
unaffected_plum_1029,good,unaffected
unaffected_plum_1030,good,unaffected
unaffected_plum_1031,good,unaffected
unaffected_plum_1032,good,unaffected
unaffected_plum_1033,good,unaffected
unaffected_plum_1034,good,unaffected
unaffected_plum_1035,good,unaffected
unaffected_plum_1036,good,unaffected
unaffected_plum_1037,good,unaffected
unaffected_plum_1038,good,unaffected
unaffected_plum_1039,good,unaffected
unaffected_plum_1040,good,unaffected
unaffected_plum_1041,good,unaffected
unaffected_plum_1042,good,unaffected
unaffected_plum_1043,good,unaffected
unaffected_plum_1044,good,unaffected
unaffected_plum_1045,good,unaffected
unaffected_plum_1046,good,unaffected
unaffected_plum_1047,good,unaffected
unaffected_plum_1048,good,unaffected
unaffected_plum_1049,good,unaffected
unaffected_plum_1050,good,unaffected
unaffected_plum_1051,good,unaffected
unaffected_plum_1052,good,unaffected
unaffected_plum_1053,good,unaffected
unaffected_plum_1054,good,unaffected
unaffected_plum_1055,good,unaffected
unaffected_plum_1056,good,unaffected
unaffected_plum_1057,good,unaffected
unaffected_plum_1058,good,unaffected
unaffected_plum_1059,good,unaffected
unaffected_plum_1060,good,unaffected
unaffected_plum_1061,good,unaffected
unaffected_plum_1062,good,unaffected
unaffected_plum_1063,good,unaffected
unaffected_plum_1064,good,unaffected
unaffected_plum_1065,good,unaffected
unaffected_plum_1066,good,unaffected
unaffected_plum_1067,good,unaffected
unaffected_plum_1068,good,unaffected
unaffected_plum_1069,good,unaffected
unaffected_plum_1070,good,unaffected
unaffected_plum_1071,good,unaffected
unaffected_plum_1072,good,unaffected
unaffected_plum_1073,good,unaffected
unaffected_plum_1074,good,unaffected
unaffected_plum_1075,good,unaffected
unaffected_plum_1076,good,unaffected
unaffected_plum_1077,good,unaffected
unaffected_plum_1078,good,unaffected
unaffected_plum_1079,good,unaffected
unaffected_plum_1080,good,unaffected
unaffected_plum_1081,good,unaffected
unaffected_plum_1082,good,unaffected
unaffected_plum_1083,good,unaffected
unaffected_plum_1084,good,unaffected
unaffected_plum_1085,good,unaffected
unaffected_plum_1086,good,unaffected
unaffected_plum_1087,good,unaffected
unaffected_plum_1088,good,unaffected
unaffected_plum_1089,good,unaffected
unaffected_plum_1090,good,unaffected
unaffected_plum_1091,good,unaffected
unaffected_plum_1092,good,unaffected
unaffected_plum_1093,good,unaffected
unaffected_plum_1094,good,unaffected
unaffected_plum_1095,good,unaffected
unaffected_plum_1096,good,unaffected
unaffected_plum_1097,good,unaffected
unaffected_plum_1098,good,unaffected
unaffected_plum_1099,good,unaffected
unaffected_plum_1100,good,unaffected
unaffected_plum_1101,good,unaffected
unaffected_plum_1102,good,unaffected
unaffected_plum_1103,good,unaffected
unaffected_plum_1104,good,unaffected
unaffected_plum_1105,good,unaffected
unaffected_plum_1106,good,unaffected
unaffected_plum_1107,good,unaffected
unaffected_plum_1108,good,unaffected
unaffected_plum_1109,good,unaffected
unaffected_plum_1110,good,unaffected
unaffected_plum_1111,good,unaffected
unaffected_plum_1112,good,unaffected
unaffected_plum_1113,good,unaffected
unaffected_plum_1114,good,unaffected
unaffected_plum_1115,good,unaffected
unaffected_plum_1116,good,unaffected
unaffected_plum_1117,good,unaffected
unaffected_plum_1118,good,unaffected
unaffected_plum_1119,good,unaffected
unaffected_plum_1120,good,unaffected
unaffected_plum_1121,good,unaffected
unaffected_plum_1122,good,unaffected
unaffected_plum_1123,good,unaffected
unaffected_plum_1124,good,unaffected
unaffected_plum_1125,good,unaffected
unaffected_plum_1126,good,unaffected
unaffected_plum_1127,good,unaffected
unaffected_plum_1128,good,unaffected
unaffected_plum_1129,good,unaffected
unaffected_plum_1130,good,unaffected
unaffected_plum_1131,good,unaffected
unaffected_plum_1132,good,unaffected
unaffected_plum_1133,good,unaffected
unaffected_plum_1134,good,unaffected
unaffected_plum_1135,good,unaffected
unaffected_plum_1136,good,unaffected
unaffected_plum_1137,good,unaffected
unaffected_plum_1138,good,unaffected
unaffected_plum_1139,good,unaffected
unaffected_plum_1140,good,unaffected
unaffected_plum_1141,good,unaffected
unaffected_plum_1142,good,unaffected
unaffected_plum_1143,good,unaffected
unaffected_plum_1144,good,unaffected
unaffected_plum_1145,good,unaffected
unaffected_plum_1146,good,unaffected
unaffected_plum_1147,good,unaffected
unaffected_plum_1148,good,unaffected
unaffected_plum_1149,good,unaffected
unaffected_plum_1150,good,unaffected
unaffected_plum_1151,good,unaffected
unaffected_plum_1152,good,unaffected
unaffected_plum_1153,good,unaffected
unaffected_plum_1154,good,unaffected
unaffected_plum_1155,good,unaffected
unaffected_plum_1156,good,unaffected
unaffected_plum_1157,good,unaffected
unaffected_plum_1158,good,unaffected
unaffected_plum_1159,good,unaffected
unaffected_plum_1160,good,unaffected
unaffected_plum_1161,good,unaffected
unaffected_plum_1162,good,unaffected
unaffected_plum_1163,good,unaffected
unaffected_plum_1164,good,unaffected
unaffected_plum_1165,good,unaffected
unaffected_plum_1166,good,unaffected
unaffected_plum_1167,good,unaffected
unaffected_plum_1168,good,unaffected
unaffected_plum_1169,good,unaffected
unaffected_plum_1170,good,unaffected
unaffected_plum_1171,good,unaffected
unaffected_plum_1172,good,unaffected
unaffected_plum_1173,good,unaffected
unaffected_plum_1174,good,unaffected
unaffected_plum_1175,good,unaffected
unaffected_plum_1176,good,unaffected
unaffected_plum_1177,good,unaffected
unaffected_plum_1178,good,unaffected
unaffected_plum_1179,good,unaffected
unaffected_plum_1180,good,unaffected
unaffected_plum_1181,good,unaffected
unaffected_plum_1182,good,unaffected
unaffected_plum_1183,good,unaffected
unaffected_plum_1184,good,unaffected
unaffected_plum_1185,good,unaffected
unaffected_plum_1186,good,unaffected
unaffected_plum_1187,good,unaffected
unaffected_plum_1188,good,unaffected
unaffected_plum_1189,good,unaffected
unaffected_plum_1190,good,unaffected
unaffected_plum_1191,good,unaffected
unaffected_plum_1192,good,unaffected
unaffected_plum_1193,good,unaffected
unaffected_plum_1194,good,unaffected
unaffected_plum_1195,good,unaffected
unaffected_plum_1196,good,unaffected
unaffected_plum_1197,good,unaffected
unaffected_plum_1198,good,unaffected
unaffected_plum_1199,good,unaffected
unaffected_plum_1200,good,unaffected
unaffected_plum_1201,good,unaffected
unaffected_plum_1202,good,unaffected
unaffected_plum_1203,good,unaffected
unaffected_plum_1204,good,unaffected
unaffected_plum_1205,good,unaffected
unaffected_plum_1206,good,unaffected
unaffected_plum_1207,good,unaffected
unaffected_plum_1208,good,unaffected
unaffected_plum_1209,good,unaffected
unaffected_plum_1210,good,unaffected
unaffected_plum_1211,good,unaffected
unaffected_plum_1212,good,unaffected
unaffected_plum_1213,good,unaffected
unaffected_plum_1214,good,unaffected
unaffected_plum_1215,good,unaffected
unaffected_plum_1216,good,unaffected
unaffected_plum_1217,good,unaffected
unaffected_plum_1218,good,unaffected
unaffected_plum_1219,good,unaffected
unaffected_plum_1220,good,unaffected
unaffected_plum_1221,good,unaffected
unaffected_plum_1222,good,unaffected
unaffected_plum_1223,good,unaffected
unaffected_plum_1224,good,unaffected
unaffected_plum_1225,good,unaffected
unaffected_plum_1226,good,unaffected
unaffected_plum_1227,good,unaffected
unaffected_plum_1228,good,unaffected
unaffected_plum_1229,good,unaffected
unaffected_plum_1230,good,unaffected
unaffected_plum_1231,good,unaffected
unaffected_plum_1232,good,unaffected
unaffected_plum_1233,good,unaffected
unaffected_plum_1234,good,unaffected
unaffected_plum_1235,good,unaffected
unaffected_plum_1236,good,unaffected
unaffected_plum_1237,good,unaffected
unaffected_plum_1238,good,unaffected
unaffected_plum_1239,good,unaffected
unaffected_plum_1240,good,unaffected
unaffected_plum_1241,good,unaffected
unaffected_plum_1242,good,unaffected
unaffected_plum_1243,good,unaffected
unaffected_plum_1244,good,unaffected
unaffected_plum_1245,good,unaffected
unaffected_plum_1246,good,unaffected
unaffected_plum_1247,good,unaffected
unaffected_plum_1248,good,unaffected
unaffected_plum_1249,good,unaffected
unaffected_plum_1250,good,unaffected
unaffected_plum_1251,good,unaffected
unaffected_plum_1252,good,unaffected
unaffected_plum_1253,good,unaffected
unaffected_plum_1254,good,unaffected
unaffected_plum_1255,good,unaffected
unaffected_plum_1256,good,unaffected
unaffected_plum_1257,good,unaffected
unaffected_plum_1258,good,unaffected
unaffected_plum_1259,good,unaffected
unaffected_plum_1260,good,unaffected
unaffected_plum_1261,good,unaffected
unaffected_plum_1262,good,unaffected
unaffected_plum_1263,good,unaffected
unaffected_plum_1264,good,unaffected
unaffected_plum_1265,good,unaffected
unaffected_plum_1266,good,unaffected
unaffected_plum_1267,good,unaffected
unaffected_plum_1268,good,unaffected
unaffected_plum_1269,good,unaffected
unaffected_plum_1270,good,unaffected
unaffected_plum_1271,good,unaffected
unaffected_plum_1272,good,unaffected
unaffected_plum_1273,good,unaffected
unaffected_plum_1274,good,unaffected
unaffected_plum_1275,good,unaffected
unaffected_plum_1276,good,unaffected
unaffected_plum_1277,good,unaffected
unaffected_plum_1278,good,unaffected
unaffected_plum_1279,good,unaffected
unaffected_plum_1280,good,unaffected
unaffected_plum_1281,good,unaffected
unaffected_plum_1282,good,unaffected
unaffected_plum_1283,good,unaffected
unaffected_plum_1284,good,unaffected
unaffected_plum_1285,good,unaffected
unaffected_plum_1286,good,unaffected
unaffected_plum_1287,good,unaffected
unaffected_plum_1288,good,unaffected
unaffected_plum_1289,good,unaffected
unaffected_plum_1290,good,unaffected
unaffected_plum_1291,good,unaffected
unaffected_plum_1292,good,unaffected
unaffected_plum_1293,good,unaffected
unaffected_plum_1294,good,unaffected
unaffected_plum_1295,good,unaffected
unaffected_plum_1296,good,unaffected
unaffected_plum_1297,good,unaffected
unaffected_plum_1298,good,unaffected
unaffected_plum_1299,good,unaffected
unaffected_plum_1300,good,unaffected
unaffected_plum_1301,good,unaffected
unaffected_plum_1302,good,unaffected
unaffected_plum_1303,good,unaffected
unaffected_plum_1304,good,unaffected
unaffected_plum_1305,good,unaffected
unaffected_plum_1306,good,unaffected
unaffected_plum_1307,good,unaffected
unaffected_plum_1308,good,unaffected
unaffected_plum_1309,good,unaffected
unaffected_plum_1310,good,unaffected
unaffected_plum_1311,good,unaffected
unaffected_plum_1312,good,unaffected
unaffected_plum_1313,good,unaffected
unaffected_plum_1314,good,unaffected
unaffected_plum_1315,good,unaffected
unaffected_plum_1316,good,unaffected
unaffected_plum_1317,good,unaffected
unaffected_plum_1318,good,unaffected
unaffected_plum_1319,good,unaffected
unaffected_plum_1320,good,unaffected
unaffected_plum_1321,good,unaffected
unaffected_plum_1322,good,unaffected
unaffected_plum_1323,good,unaffected
unaffected_plum_1324,good,unaffected
unaffected_plum_1325,good,unaffected
unaffected_plum_1326,good,unaffected
unaffected_plum_1327,good,unaffected
unaffected_plum_1328,good,unaffected
unaffected_plum_1329,good,unaffected
unaffected_plum_1330,good,unaffected
unaffected_plum_1331,good,unaffected
unaffected_plum_1332,good,unaffected
unaffected_plum_1333,good,unaffected
unaffected_plum_1334,good,unaffected
unaffected_plum_1335,good,unaffected
unaffected_plum_1336,good,unaffected
unaffected_plum_1337,good,unaffected
unaffected_plum_1338,good,unaffected
unaffected_plum_1339,good,unaffected
unaffected_plum_1340,good,unaffected
unaffected_plum_1341,good,unaffected
unaffected_plum_1342,good,unaffected
unaffected_plum_1343,good,unaffected
unaffected_plum_1344,good,unaffected
unaffected_plum_1345,good,unaffected
unaffected_plum_1346,good,unaffected
unaffected_plum_1347,good,unaffected
unaffected_plum_1348,good,unaffected
unaffected_plum_1349,good,unaffected
unaffected_plum_1350,good,unaffected
unaffected_plum_1351,good,unaffected
unaffected_plum_1352,good,unaffected
unaffected_plum_1353,good,unaffected
unaffected_plum_1354,good,unaffected
unaffected_plum_1355,good,unaffected
unaffected_plum_1356,good,unaffected
unaffected_plum_1357,good,unaffected
unaffected_plum_1358,good,unaffected
unaffected_plum_1359,good,unaffected
unaffected_plum_1360,good,unaffected
unaffected_plum_1361,good,unaffected
unaffected_plum_1362,good,unaffected
unaffected_plum_1363,good,unaffected
unaffected_plum_1364,good,unaffected
unaffected_plum_1365,good,unaffected
unaffected_plum_1366,good,unaffected
unaffected_plum_1367,good,unaffected
unaffected_plum_1368,good,unaffected
unaffected_plum_1369,good,unaffected
unaffected_plum_1370,good,unaffected
unaffected_plum_1371,good,unaffected
unaffected_plum_1372,good,unaffected
unaffected_plum_1373,good,unaffected
unaffected_plum_1374,good,unaffected
unaffected_plum_1375,good,unaffected
unaffected_plum_1376,good,unaffected
unaffected_plum_1377,good,unaffected
unaffected_plum_1378,good,unaffected
unaffected_plum_1379,good,unaffected
unaffected_plum_1380,good,unaffected
unaffected_plum_1381,good,unaffected
unaffected_plum_1382,good,unaffected
unaffected_plum_1383,good,unaffected
unaffected_plum_1384,good,unaffected
unaffected_plum_1385,good,unaffected
unaffected_plum_1386,good,unaffected
unaffected_plum_1387,good,unaffected
unaffected_plum_1388,good,unaffected
unaffected_plum_1389,good,unaffected
unaffected_plum_1390,good,unaffected
unaffected_plum_1391,good,unaffected
unaffected_plum_1392,good,unaffected
unaffected_plum_1393,good,unaffected
unaffected_plum_1394,good,unaffected
unaffected_plum_1395,good,unaffected
unaffected_plum_1396,good,unaffected
unaffected_plum_1397,good,unaffected
unaffected_plum_1398,good,unaffected
unaffected_plum_1399,good,unaffected
unaffected_plum_1400,good,unaffected
unaffected_plum_1401,good,unaffected
unaffected_plum_1402,good,unaffected
unaffected_plum_1403,good,unaffected
unaffected_plum_1404,good,unaffected
unaffected_plum_1405,good,unaffected
unaffected_plum_1406,good,unaffected
unaffected_plum_1407,good,unaffected
unaffected_plum_1408,good,unaffected
unaffected_plum_1409,good,unaffected
unaffected_plum_1410,good,unaffected
unaffected_plum_1411,good,unaffected
unaffected_plum_1412,good,unaffected
unaffected_plum_1413,good,unaffected
unaffected_plum_1414,good,unaffected
unaffected_plum_1415,good,unaffected
unaffected_plum_1416,good,unaffected
unaffected_plum_1417,good,unaffected
unaffected_plum_1418,good,unaffected
unaffected_plum_1419,good,unaffected
